WELL_NAME,REL_NAME,UBHI,STRING_NAME,FIELD,PRODUCTION_DATE,LAYER_NAME,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,CONDENSATE_VOLUME,OIL_MASS,GAS_MASS,WATER_MASS,CONDENSATE_MASS,FLOWING_HOURS
N-19,NB,N-19,Single_String,GAR,01-Jan-15,YX,0,1318615,4.86,0.21,0,0,0,0.16,744
N-18,DB,N-18,Single_String,GAR,01-Jan-15,YX,0,1038031,68.51,0.94,0,0,0,0.74,738
N-15,RM,N-15,Single_String,GAR,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
N-13,DA,N-13,Single_String,GAR,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,01-Jan-15,YX,0,1104617,7.75,0.19,0,0,0,0.15,736
N-9A,B),N-9A,Single_String,BAN,01-Jan-15,YX,0,1718165,16.44,0,0,0,0,0,657.95
KN-8,RR,KN-8,Single_String,BAN,01-Jan-15,YX,0,2231218,11.91,6.6,0,0,0,5.35,714.8
KN-7,RG,KN-7,Single_String,BAN,01-Jan-15,YX,0,566573,0,0,0,0,0,0,724.5
N-55,DG,N-55,Single_String,BAN,01-Jan-15,YX,0,1800560,0,2.08,0,0,0,1.69,744
N-50,DF,N-50,Single_String,BAN,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,01-Jan-15,YX,0,1021236,0,2.27,0,0,0,1.83,645.75
N-46,DD,N-46,Long_String,BAN,01-Jan-15,YX,0,1919964,22.72,3.35,0,0,0,2.72,681.75
N-45,DE,N-45,Single_String,BAN,01-Jan-15,YX,0,1728633,24.51,2.52,0,0,0,2.04,726.25
N-44,AS,N-44,Single_String,BAN,01-Jan-15,YX,0,350903,18.83,0.48,0,0,0,0.39,695.3
N-43,AR,N-43,Single_String,BAN,01-Jan-15,YX,0,1125984,14.65,0.59,0,0,0,0.47,703.25
KN-4,RF,KN-4,Single_String,BAN,01-Jan-15,YX,0,1043343,28.66,0.27,0,0,0,0.22,661.5
N-34,AJ,N-34,Single_String,BAN,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
-33A,DC,-33A,Single_String,BAN,01-Jan-15,YX,0,1123314,8.41,4.98,0,0,0,4.04,711.5
N-30,AB,N-30,Single_String,BAN,01-Jan-15,YX,0,3457869,24.8,2.05,0,0,0,1.66,744
N-25,AE,N-25,Single_String,BAN,01-Jan-15,YX,0,2851488,0,1.8,0,0,0,1.46,716
N-24,AA,N-24,Single_String,BAN,01-Jan-15,YX,0,2189972,54.88,1.94,0,0,0,1.57,693.25
N-21,BC,N-21,Single_String,BAN,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Jan-15,YX,0,1861192,0,2,0,0,0,1.62,717
N-14,RS,N-14,Single_String,BAN,01-Jan-15,YX,0,1535408,11.84,0.95,0,0,0,0.77,420
N-57,DL,N-57,Single_String,BAN,01-Jan-15,YX,0,1398894,24.94,12.66,0,0,0,10.26,598.7
N-47,AW,N-47,Single_String,BAN,01-Jan-15,YX,0,1978893,25.11,25.74,0,0,0,20.86,744
MR-7,DD,MR-7,Single_String,URA,01-Jan-15,YX,0,502479,23.06,0.32,0,0,0,0.27,744
MR-6,DB,MR-6,Single_String,URA,01-Jan-15,YX,0,1006894,23.06,0.29,0,0,0,0.24,744
R-25,DC,25-I,Single_String,URA,01-Jan-15,YX,0,636406,23.06,0,0,0,0,0,744
R-21,SS,R-21,Single_String,URA,01-Jan-15,YX,0,283307,23.06,0.38,0,0,0,0.32,744
R-16,SC,R-16,Single_String,URA,01-Jan-15,YX,0,2036581,23.06,0.73,0,0,0,0.61,744
R-15,DB,R-15,Single_String,URA,01-Jan-15,YX,0,387400,23.06,2.93,0,0,0,2.46,744
R-14,DA,R-14,Single_String,URA,01-Jan-15,YX,0,3150757,23.04,1.7,0,0,0,1.43,743.75
-13A,#NAME?,-13A,Single_String,URA,01-Jan-15,YX,0,297051,23.06,0,0,0,0,0,744
R-13,SL,R-13,Single_String,URA,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
R-12,SM,R-12,Single_String,URA,01-Jan-15,YX,0,1184304,22.87,0.82,0,0,0,0.69,741
R-11,SK,R-11,Single_String,URA,01-Jan-15,YX,0,355763,23.06,0.36,0,0,0,0.3,744
R-10,SB,R-10,Single_String,URA,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
BN-3,AD,BN-3,Single_String,BAN,01-Jan-15,YX,0,1067184,9.3,9.48,0,0,0,7.68,744
BN-2,AC,BN-2,Single_String,BAN,01-Jan-15,YX,0,3013709,43.4,11.85,0,0,0,9.6,744
TD-6,DH,TD-6,Single_String,OME,01-Jan-15,YX,0,2994714,39.51,11.07,0,0,0,8.96,541.9
TD-4,DD,TD-4,Single_String,OME,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,01-Jan-15,YX,0,2556170,53.34,22.71,0,0,0,18.4,480
D-25,DF,D-25,Single_String,OME,01-Jan-15,YX,0,6687292,57.87,22.59,0,0,0,18.29,744
D-24,DB,D-24,Single_String,OME,01-Jan-15,YX,0,5583606,37.72,12.15,0,0,0,9.84,639.9
D-22,DA,D-22,Single_String,OME,01-Jan-15,YX,0,4534446,38.98,14.21,0,0,0,11.51,647.95
D-21,AG,D-21,Single_String,OME,01-Jan-15,YX,0,186388,1.83,0.41,0,0,0,0.33,24
TD-2,DA,TD-2,Single_String,OME,01-Jan-15,YX,0,2755850,25.56,11.66,0,0,0,9.44,545.3
D-18,AD,D-18,Single_String,OME,01-Jan-15,YX,0,2484461,14.39,5.76,0,0,0,4.66,301.4
D-12,DP,D-12,Single_String,OME,01-Jan-15,YX,0,1212009,28.7,13.72,0,0,0,11.11,744
TD-1,DB,TD-1,Single_String,OME,01-Jan-15,YX,0,3703516,46.14,9.7,0,0,0,7.86,443.2
D-4A,DH,D-4A,Single_String,OME,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
D-38,DO,D-38,Single_String,OME,01-Jan-15,YX,0,1591368,3.27,3.6,0,0,0,2.92,437.3
D-37,AO,D-37,Single_String,OME,01-Jan-15,YX,0,2541416,282.1,7.35,0,0,0,5.95,744
D-35,DD,D-35,Single_String,OME,01-Jan-15,YX,0,2139784,43,9.92,0,0,0,8.04,370.3
D-30,AK,D-30,Single_String,OME,01-Jan-15,YX,0,0,0,0,0,0,0,0,0
-27A,DI,-27A,Single_String,OME,01-Jan-15,YX,0,395479,52.7,2.6,0,0,0,2.11,744
MR-2,DA,MR-2,Single_String,URA,01-Dec-14,YX,0,964937,20.39,4.88,0,0,0,3.86,744
A-41,NA,MR-1,Single_String,URA,01-Dec-14,YX,0,3129175,13.67,0.15,0,0,0,0.11,744
N-36,AM,N-36,Single_String,GAR,01-Dec-14,YX,0,684741,5.47,0.05,0,0,0,0.03,710
N-35,AL,N-35,Single_String,GAR,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
N-31,DB,N-31,Single_String,GAR,01-Dec-14,YX,0,867876,234.88,1.11,0,0,0,0.88,714.75
MN-3,RC,MN-3,Single_String,GAR,01-Dec-14,YX,0,2282869,27.13,0.16,0,0,0,0.12,671.5
N-29,DA,N-29,Single_String,GAR,01-Dec-14,YX,0,1211225,49.35,0.15,0,0,0,0.12,744
N-23,NA,N-23,Single_String,GAR,01-Dec-14,YX,0,1525703,9.28,0.11,0,0,0,0.09,669.5
MN-2,RB,MN-2,Single_String,GAR,01-Dec-14,YX,0,356587,9.74,0.04,0,0,0,0.03,710.75
N-19,NB,N-19,Single_String,GAR,01-Dec-14,YX,0,1403394,3.61,0.04,0,0,0,0.03,705.75
N-18,DB,N-18,Single_String,GAR,01-Dec-14,YX,0,1149422,118.29,0.24,0,0,0,0.19,744
N-15,RM,N-15,Single_String,GAR,01-Dec-14,YX,0,277851,152.24,0.15,0,0,0,0.12,127.5
N-13,DA,N-13,Single_String,GAR,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,01-Dec-14,YX,0,1040550,14.39,0.07,0,0,0,0.05,719.75
N-9A,B),N-9A,Single_String,BAN,01-Dec-14,YX,0,1316973,12.16,0,0,0,0,0,486.4
KN-8,RR,KN-8,Single_String,BAN,01-Dec-14,YX,0,2079049,11.08,5.51,0,0,0,4.47,665
KN-7,RG,KN-7,Single_String,BAN,01-Dec-14,YX,0,461900,0,0,0,0,0,0,552.75
N-55,DG,N-55,Single_String,BAN,01-Dec-14,YX,0,1876421,0,1.93,0,0,0,1.56,744
N-50,DF,N-50,Single_String,BAN,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,01-Dec-14,YX,0,1000041,0,1.95,0,0,0,1.58,595.8
N-46,DD,N-46,Long_String,BAN,01-Dec-14,YX,0,1575177,17.56,2.47,0,0,0,2,527.05
N-45,DE,N-45,Single_String,BAN,01-Dec-14,YX,0,1818199,24.71,2.36,0,0,0,1.91,732.25
N-44,AS,N-44,Single_String,BAN,01-Dec-14,YX,0,382091,19.68,0.47,0,0,0,0.38,726.75
N-43,AR,N-43,Single_String,BAN,01-Dec-14,YX,0,1192746,14.89,0.55,0,0,0,0.45,714.75
KN-4,RF,KN-4,Single_String,BAN,01-Dec-14,YX,0,941739,25.04,0.21,0,0,0,0.17,577.9
N-34,AJ,N-34,Single_String,BAN,01-Dec-14,YX,0,28323,0.09,0,0,0,0,0,9.5
-33A,DC,-33A,Single_String,BAN,01-Dec-14,YX,0,1221148,8.8,4.76,0,0,0,3.86,744
N-30,AB,N-30,Single_String,BAN,01-Dec-14,YX,0,3603562,24.8,1.9,0,0,0,1.54,744
N-25,AE,N-25,Single_String,BAN,01-Dec-14,YX,0,3037485,0,1.7,0,0,0,1.38,732.25
N-24,AA,N-24,Single_String,BAN,01-Dec-14,YX,0,2373213,56.93,1.85,0,0,0,1.5,719.2
N-21,BC,N-21,Single_String,BAN,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Dec-14,YX,0,1963904,0,1.87,0,0,0,1.52,724.8
N-14,RS,N-14,Single_String,BAN,01-Dec-14,YX,0,2175333,15.75,1.12,0,0,0,0.91,558.55
N-57,DL,N-57,Single_String,BAN,01-Dec-14,YX,0,1633336,27.88,12.61,0,0,0,10.22,669.3
N-47,AW,N-47,Single_String,BAN,01-Dec-14,YX,0,2062268,25.11,23.82,0,0,0,19.32,744
MR-7,DD,MR-7,Single_String,URA,01-Dec-14,YX,0,548820,18.6,0.4,0,0,0,0.34,744
MR-6,DB,MR-6,Single_String,URA,01-Dec-14,YX,0,1099755,18.91,0.36,0,0,0,0.3,744
R-25,DC,25-I,Single_String,URA,01-Dec-14,YX,0,670328,0,0,0,0,0,0,719
R-21,SS,R-21,Single_String,URA,01-Dec-14,YX,0,309436,1.3,0.47,0,0,0,0.4,744
R-16,SC,R-16,Single_String,URA,01-Dec-14,YX,0,2224405,0,0.91,0,0,0,0.76,744
R-15,DB,R-15,Single_String,URA,01-Dec-14,YX,0,423132,9.3,3.64,0,0,0,3.06,744
R-14,DA,R-14,Single_String,URA,01-Dec-14,YX,0,3442550,27.9,2.11,0,0,0,1.77,744
-13A,#NAME?,-13A,Single_String,URA,01-Dec-14,YX,0,324446,31.34,0,0,0,0,0,744
R-13,SL,R-13,Single_String,URA,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
R-12,SM,R-12,Single_String,URA,01-Dec-14,YX,0,1298691,18.6,1.02,0,0,0,0.86,744
R-11,SK,R-11,Single_String,URA,01-Dec-14,YX,0,388575,62,0.45,0,0,0,0.38,744
R-10,SB,R-10,Single_String,URA,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
BN-3,AD,BN-3,Single_String,BAN,01-Dec-14,YX,0,1170253,9.3,12.89,0,0,0,10.44,744
BN-2,AC,BN-2,Single_String,BAN,01-Dec-14,YX,0,3458054,43.4,16.11,0,0,0,13.04,744
TD-6,DH,TD-6,Single_String,OME,01-Dec-14,YX,0,1576042,19.64,6.85,0,0,0,5.55,269.4
TD-4,DD,TD-4,Single_String,OME,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,01-Dec-14,YX,0,1458342,28.72,8.44,0,0,0,6.84,258.5
D-25,DF,D-25,Single_String,OME,01-Dec-14,YX,0,7335025,64.07,32.22,0,0,0,26.09,744
D-24,DB,D-24,Single_String,OME,01-Dec-14,YX,0,4183206,26.96,11.61,0,0,0,9.4,431.4
D-22,DA,D-22,Single_String,OME,01-Dec-14,YX,0,2722985,24.07,10.77,0,0,0,8.72,350.25
D-21,AG,D-21,Single_String,OME,01-Dec-14,YX,0,5234925,45.97,14.84,0,0,0,12.02,603
TD-2,DA,TD-2,Single_String,OME,01-Dec-14,YX,0,2565430,21.83,10.02,0,0,0,8.12,465.75
D-18,AD,D-18,Single_String,OME,01-Dec-14,YX,0,1826515,8.7,4.47,0,0,0,3.62,208.9
D-12,DP,D-12,Single_String,OME,01-Dec-14,YX,0,1249037,21.7,16.43,0,0,0,13.31,744
TD-1,DB,TD-1,Single_String,OME,01-Dec-14,YX,0,2735706,36.91,10.71,0,0,0,8.67,354.57
D-4A,DH,D-4A,Single_String,OME,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
D-38,DO,D-38,Single_String,OME,01-Dec-14,YX,0,1566418,3.06,4.34,0,0,0,3.51,408.2
D-37,AO,D-37,Single_String,OME,01-Dec-14,YX,0,2677086,282.1,9.99,0,0,0,8.09,744
D-35,DD,D-35,Single_String,OME,01-Dec-14,YX,0,2384081,46.23,11.07,0,0,0,8.96,398.13
D-30,AK,D-30,Single_String,OME,01-Dec-14,YX,0,0,0,0,0,0,0,0,0
-27A,DI,-27A,Single_String,OME,01-Dec-14,YX,0,415673,52.7,3.54,0,0,0,2.87,744
MR-2,DA,MR-2,Single_String,URA,01-Nov-14,YX,0,254930,5.11,1.02,0,0,0,0.81,186.5
A-41,NA,MR-1,Single_String,URA,01-Nov-14,YX,0,3263924,13.2,0.38,0,0,0,0.3,718.5
N-36,AM,N-36,Single_String,GAR,01-Nov-14,YX,0,308806,2.44,0.03,0,0,0,0.02,261.5
N-35,AL,N-35,Single_String,GAR,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
N-31,DB,N-31,Single_String,GAR,01-Nov-14,YX,0,1007608,184.44,1.77,0,0,0,1.4,720
MN-3,RC,MN-3,Single_String,GAR,01-Nov-14,YX,0,2492728,38.6,0.58,0,0,0,0.46,709.5
N-29,DA,N-29,Single_String,GAR,01-Nov-14,YX,0,1238589,37.32,0.51,0,0,0,0.4,720
N-23,NA,N-23,Single_String,GAR,01-Nov-14,YX,0,1827974,5.57,0.25,0,0,0,0.2,704.75
MN-2,RB,MN-2,Single_String,GAR,01-Nov-14,YX,0,353159,6.54,0.12,0,0,0,0.09,618.25
N-19,NB,N-19,Single_String,GAR,01-Nov-14,YX,0,1496987,4.12,0.16,0,0,0,0.13,718.25
N-18,DB,N-18,Single_String,GAR,01-Nov-14,YX,0,1266166,62.28,0.88,0,0,0,0.7,720
N-15,RM,N-15,Single_String,GAR,01-Nov-14,YX,0,461965,251.65,0.32,0,0,0,0.26,210.75
N-13,DA,N-13,Single_String,GAR,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,01-Nov-14,YX,0,921118,0,0,0,0,0,0,699.75
N-9A,B),N-9A,Single_String,BAN,01-Nov-14,YX,0,1443213,0,0,0,0,0,0,546.8
KN-8,RR,KN-8,Single_String,BAN,01-Nov-14,YX,0,2271361,13.5,6.51,0,0,0,5.28,720
KN-7,RG,KN-7,Single_String,BAN,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
N-50,DF,N-50,Single_String,BAN,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,01-Nov-14,YX,0,1130289,23.92,2.43,0,0,0,1.97,708.75
N-46,DD,N-46,Long_String,BAN,01-Nov-14,YX,0,2014472,19.19,3.4,0,0,0,2.76,708.75
N-45,DE,N-45,Single_String,BAN,01-Nov-14,YX,0,1724799,14.9,2.45,0,0,0,1.99,715.5
N-44,AS,N-44,Single_String,BAN,01-Nov-14,YX,0,351886,7.18,0.47,0,0,0,0.38,689.9
N-43,AR,N-43,Single_String,BAN,01-Nov-14,YX,0,1125788,8.22,0.57,0,0,0,0.46,694.9
KN-4,RF,KN-4,Single_String,BAN,01-Nov-14,YX,0,1003901,21.03,0.26,0,0,0,0.21,631.1
N-34,AJ,N-34,Single_String,BAN,01-Nov-14,YX,0,2015646,0,0,0,0,0,0,715.5
-33A,DC,-33A,Single_String,BAN,01-Nov-14,YX,0,1141650,56.64,4.91,0,0,0,3.98,715.5
N-30,AB,N-30,Single_String,BAN,01-Nov-14,YX,0,3388551,0,1.97,0,0,0,1.6,720
N-25,AE,N-25,Single_String,BAN,01-Nov-14,YX,0,2881444,20.18,1.76,0,0,0,1.43,715.5
N-24,AA,N-24,Single_String,BAN,01-Nov-14,YX,0,2223901,17.44,1.9,0,0,0,1.54,697.75
N-21,BC,N-21,Single_String,BAN,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Nov-14,YX,0,1818705,0,1.89,0,0,0,1.53,693.25
N-14,RS,N-14,Single_String,BAN,01-Nov-14,YX,0,2415671,28.21,1.42,0,0,0,1.15,651.05
N-57,DL,N-57,Single_String,BAN,01-Nov-14,YX,0,1670624,29.57,14.65,0,0,0,11.88,709.75
N-47,AW,N-47,Single_String,BAN,01-Nov-14,YX,0,1939223,24.3,24.66,0,0,0,20,720
MR-7,DD,MR-7,Single_String,URA,01-Nov-14,YX,0,585385,18,0.52,0,0,0,0.43,720
MR-6,DB,MR-6,Single_String,URA,01-Nov-14,YX,0,1173007,22.2,0.46,0,0,0,0.39,720
R-25,DC,25-I,Single_String,URA,01-Nov-14,YX,0,741401,0,0,0,0,0,0,720
R-21,SS,R-21,Single_String,URA,01-Nov-14,YX,0,330045,39,0.61,0,0,0,0.51,720
R-16,SC,R-16,Single_String,URA,01-Nov-14,YX,0,2372581,9,1.16,0,0,0,0.97,720
R-15,DB,R-15,Single_String,URA,01-Nov-14,YX,0,451317,27,4.65,0,0,0,3.91,720
R-14,DA,R-14,Single_String,URA,01-Nov-14,YX,0,3671865,4.5,2.7,0,0,0,2.27,720
-13A,#NAME?,-13A,Single_String,URA,01-Nov-14,YX,0,346058,45,0,0,0,0,0,720
R-13,SL,R-13,Single_String,URA,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
R-12,SM,R-12,Single_String,URA,01-Nov-14,YX,0,1385199,18,1.31,0,0,0,1.1,720
R-11,SK,R-11,Single_String,URA,01-Nov-14,YX,0,414457,60,0.58,0,0,0,0.48,720
R-10,SB,R-10,Single_String,URA,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
BN-3,AD,BN-3,Single_String,BAN,01-Nov-14,YX,0,1340067,9,11.06,0,0,0,8.96,720
BN-2,AC,BN-2,Single_String,BAN,01-Nov-14,YX,0,4134750,42,13.83,0,0,0,11.2,720
TD-6,DH,TD-6,Single_String,OME,01-Nov-14,YX,0,1999348,21.74,7.6,0,0,0,6.15,298.2
TD-4,DD,TD-4,Single_String,OME,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,01-Nov-14,YX,0,3228882,17.82,8.74,0,0,0,7.08,491.6
D-25,DF,D-25,Single_String,OME,01-Nov-14,YX,0,4917562,40.51,16.6,0,0,0,13.45,511.8
D-24,DB,D-24,Single_String,OME,01-Nov-14,YX,0,1906220,10.78,4.1,0,0,0,3.32,172.63
D-22,DA,D-22,Single_String,OME,01-Nov-14,YX,0,1764724,14.96,5.93,0,0,0,4.8,217.65
D-21,AG,D-21,Single_String,OME,01-Nov-14,YX,0,1715794,13.88,4.03,0,0,0,3.26,196
TD-2,DA,TD-2,Single_String,OME,01-Nov-14,YX,0,4656300,22.5,12.45,0,0,0,10.08,720
D-18,AD,D-18,Single_String,OME,01-Nov-14,YX,0,3711662,16.52,7.73,0,0,0,6.26,396.65
D-12,DP,D-12,Single_String,OME,01-Nov-14,YX,0,1380498,21,14.11,0,0,0,11.43,720
TD-1,DB,TD-1,Single_String,OME,01-Nov-14,YX,0,3279263,46.03,10.05,0,0,0,8.14,380.95
D-4A,DH,D-4A,Single_String,OME,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
D-38,DO,D-38,Single_String,OME,01-Nov-14,YX,0,2722960,4.5,5.86,0,0,0,4.74,600.15
D-37,AO,D-37,Single_String,OME,01-Nov-14,YX,0,3051915,273,8.57,0,0,0,6.94,720
D-35,DD,D-35,Single_String,OME,01-Nov-14,YX,0,3998122,30.38,7.69,0,0,0,6.23,607.75
D-30,AK,D-30,Single_String,OME,01-Nov-14,YX,0,0,0,0,0,0,0,0,0
-27A,DI,-27A,Single_String,OME,01-Nov-14,YX,0,449420,51,4.8,0,0,0,3.89,720
MR-2,DA,MR-2,Single_String,URA,01-Oct-14,YX,0,9826,0.19,0.03,0,0,0,0.03,7.25
A-41,NA,MR-1,Single_String,URA,01-Oct-14,YX,0,3753909,6.94,4.68,0,0,0,3.7,744
N-36,AM,N-36,Single_String,GAR,01-Oct-14,YX,0,406147,3.04,0.03,0,0,0,0.02,326.5
N-35,AL,N-35,Single_String,GAR,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
N-31,DB,N-31,Single_String,GAR,01-Oct-14,YX,0,1078445,189.81,0.92,0,0,0,0.73,741
MN-3,RC,MN-3,Single_String,GAR,01-Oct-14,YX,0,2446915,37.77,0.08,0,0,0,0.07,728.75
N-29,DA,N-29,Single_String,GAR,01-Oct-14,YX,0,1323878,38.34,0.26,0,0,0,0.21,739.75
N-23,NA,N-23,Single_String,GAR,01-Oct-14,YX,0,1830462,5.32,0.12,0,0,0,0.09,672
MN-2,RB,MN-2,Single_String,GAR,01-Oct-14,YX,0,157656,1.52,0.03,0,0,0,0.02,265.25
N-19,NB,N-19,Single_String,GAR,01-Oct-14,YX,0,1423611,3.79,0.08,0,0,0,0.06,659.75
N-18,DB,N-18,Single_String,GAR,01-Oct-14,YX,0,1360839,64.35,0.46,0,0,0,0.37,744
N-15,RM,N-15,Single_String,GAR,01-Oct-14,YX,0,188843,98.51,0.11,0,0,0,0.09,82.5
N-13,DA,N-13,Single_String,GAR,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,01-Oct-14,YX,0,880372,0,0,0,0,0,0,645
N-9A,B),N-9A,Single_String,BAN,01-Oct-14,YX,0,1465899,0,0,0,0,0,0,618.71
KN-8,RR,KN-8,Single_String,BAN,01-Oct-14,YX,0,1817685,12.01,11.68,0,0,0,9.47,641
KN-7,RG,KN-7,Single_String,BAN,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
N-50,DF,N-50,Single_String,BAN,01-Oct-14,YX,0,253589,5.46,0,0,0,0,0,164
N-46,DD,N-46,Short_String,BAN,01-Oct-14,YX,0,621834,14.69,0.82,0,0,0,0.67,435.5
N-46,DD,N-46,Long_String,BAN,01-Oct-14,YX,0,1118247,11.9,1.21,0,0,0,0.98,439.5
N-45,DE,N-45,Single_String,BAN,01-Oct-14,YX,0,798417,7.51,0.52,0,0,0,0.42,360.7
N-44,AS,N-44,Single_String,BAN,01-Oct-14,YX,0,113436,2.39,0.07,0,0,0,0.06,229.66
N-43,AR,N-43,Single_String,BAN,01-Oct-14,YX,0,330660,2.54,0.24,0,0,0,0.19,215.17
KN-4,RF,KN-4,Single_String,BAN,01-Oct-14,YX,0,342798,7.4,0.04,0,0,0,0.03,222.09
N-34,AJ,N-34,Single_String,BAN,01-Oct-14,YX,0,383803,0,0,0,0,0,0,139.25
-33A,DC,-33A,Single_String,BAN,01-Oct-14,YX,0,254282,12.92,0.61,0,0,0,0.49,163.25
N-30,AB,N-30,Single_String,BAN,01-Oct-14,YX,0,1207352,0,0.33,0,0,0,0.26,262.75
N-25,AE,N-25,Single_String,BAN,01-Oct-14,YX,0,2327109,18.14,3.18,0,0,0,2.58,643.33
N-24,AA,N-24,Single_String,BAN,01-Oct-14,YX,0,1807042,15.73,3.52,0,0,0,2.86,629.55
N-21,BC,N-21,Single_String,BAN,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Oct-14,YX,0,1507117,0,3.53,0,0,0,2.86,638.05
N-14,RS,N-14,Single_String,BAN,01-Oct-14,YX,0,1701091,22.5,2.74,0,0,0,2.22,519.46
N-57,DL,N-57,Single_String,BAN,01-Oct-14,YX,0,898156,14.18,4.16,0,0,0,3.38,425.41
N-47,AW,N-47,Single_String,BAN,01-Oct-14,YX,0,1027338,16.82,5.85,0,0,0,4.74,498.5
MR-7,DD,MR-7,Single_String,URA,01-Oct-14,YX,0,628174,13.95,0.57,0,0,0,0.48,744
MR-6,DB,MR-6,Single_String,URA,01-Oct-14,YX,0,1258765,22.94,0.51,0,0,0,0.43,744
R-25,DC,25-I,Single_String,URA,01-Oct-14,YX,0,795600,0,0,0,0,0,0,744
R-21,SS,R-21,Single_String,URA,01-Oct-14,YX,0,354171,5.92,0.67,0,0,0,0.56,744
R-16,SC,R-16,Single_String,URA,01-Oct-14,YX,0,2546028,43.4,1.28,0,0,0,1.07,744
R-15,DB,R-15,Single_String,URA,01-Oct-14,YX,0,484308,11.78,5.11,0,0,0,4.29,744
R-14,DA,R-14,Single_String,URA,01-Oct-14,YX,0,3940293,4.96,2.97,0,0,0,2.49,744
-13A,#NAME?,-13A,Single_String,URA,01-Oct-14,YX,0,371356,16.74,0,0,0,0,0,744
R-13,SL,R-13,Single_String,URA,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
R-12,SM,R-12,Single_String,URA,01-Oct-14,YX,0,1486465,40.98,1.43,0,0,0,1.2,744
R-11,SK,R-11,Single_String,URA,01-Oct-14,YX,0,444754,80.72,0.64,0,0,0,0.53,744
R-10,SB,R-10,Single_String,URA,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
BN-3,AD,BN-3,Single_String,BAN,01-Oct-14,YX,0,1230655,9.3,10.77,0,0,0,8.73,744
BN-2,AC,BN-2,Single_String,BAN,01-Oct-14,YX,0,3625660,43.4,14.52,0,0,0,11.76,744
TD-6,DH,TD-6,Single_String,OME,01-Oct-14,YX,0,2879708,33.18,11.91,0,0,0,9.65,455.08
TD-4,DD,TD-4,Single_String,OME,01-Oct-14,YX,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,01-Oct-14,YX,0,2797960,18.18,10.01,0,0,0,8.1,501.75
D-25,DF,D-25,Single_String,OME,01-Oct-14,YX,0,6750559,58.9,27.59,0,0,0,22.34,744
D-24,DB,D-24,Single_String,OME,01-Oct-14,YX,0,3612436,23.66,10.99,0,0,0,8.9,378.58
D-22,DA,D-22,Single_String,OME,01-Oct-14,YX,0,3264724,31.26,13.21,0,0,0,10.7,454.75
D-21,AG,D-21,Single_String,OME,01-Oct-14,YX,0,6408928,52.7,15.3,0,0,0,12.39,744
TD-2,DA,TD-2,Single_String,OME,01-Oct-14,YX,0,3831114,23.25,12.26,0,0,0,9.93,744
D-18,AD,D-18,Single_String,OME,01-Oct-14,YX,0,5769713,26.54,14.79,0,0,0,11.98,637.17
D-12,DP,D-12,Single_String,OME,01-Oct-14,YX,0,1202582,21.7,14.81,0,0,0,11.99,744
TD-1,DB,TD-1,Single_String,OME,01-Oct-14,YX,0,1924646,4.68,7.6,0,0,0,6.16,234.3
